DATE;Levegő páratartalom;Talaj nedvesség 60 cm;Légnyomás;Levegő hőmérséklet;Napelem töltő feszültség;Külső akkufeszültség;Csapadék;Talaj hőmérséklet 0 cm;Szél irány;Belső akkufeszültség;Csapadék Számláló;Levél nedvesség;Besugárzás;Szél lökés;Talaj nedvesség 90 cm;Fény egység;Talaj nedvesség 120 cm;Fagy;Szél sebesség;Talaj nedvesség 30 cm
2021. 1. 6. 3:00;94,659996;16,662996;1002,9601;2,04;0;11,4696665;0;5,6;148,46797;4,1245;;10;0;4,8333335;12,180664;649,1667;0;;0,5;18,328997
2021. 1. 6. 4:00;88,76001;16,702665;1002,5667;2,9333334;0;11,461666;0;5,5;131,72319;4,124;;3,3333333;0;8,5;12,2996645;655,3333;0;;1,8333334;18,269499
2021. 1. 6. 5:00;87,075005;16,583664;1002,3;3,3333337;0,29533336;11,459666;0;5,5;71,181595;4,124167;;3,3333333;0;9,333333;12,180664;307,83334;0;;1,8333334;18,209997
2021. 1. 6. 6:00;86,99334;16,643166;1002,48334;3,6000001;10,4285;11,451833;0;5,4500003;49,282867;4,124;;1,6666666;1,6666666;7,4;12,22033;635,1667;0;;1;18,209997
2021. 1. 6. 7:00;88,345;16,615396;1003,55;3,9499998;15,4748335;11,448667;0;4,6400003;80,49779;4,1251664;;10;17,5;7,6666665;12,188598;300,5;0;;1,3333334;18,170332
2021. 1. 6. 8:00;91,406654;16,702665;1003,9167;4,3666663;16,762335;11,509999;0,043399997;5,4;69,20939;4,127;;10;56,666668;4,3333335;12,2996645;661;0;;1,1666666;18,209997
2021. 1. 6. 9:00;91,22833;16,722496;1004,01666;5,25;16,776001;11,582334;0;5,4;132,81415;4,126167;;12;73,333336;4,5;12,259997;340,33334;0;;0,33333334;18,209997
2021. 1. 6. 10:00;88,445;16,68283;1003,51666;6,5499997;16,778;11,715332;0;5,266667;67,04718;4,1248336;;10;115;6,5;12,279831;1169,6666;0;;0,8333333;18,011665
2021. 1. 6. 11:00;85,108;16,68283;1003,24005;7,5199995;16,766;11,721665;0;5,4;11,951767;4,129667;;10;105,833336;10;12,259997;697,6667;0;;2,3333333;17,971998
2021. 1. 6. 12:00;84,11834;16,643164;1003,0999;7,983334;16,764;11,732834;0;5,4;32,348965;4,1326666;;10;104,166664;8,5;12,240165;89,333336;0;;2,5;17,971998
2021. 1. 6. 13:00;83,829994;16,603497;1003,2834;8,016666;16,768;11,686001;0;5,5;130,09738;4,1325;;10;57,5;9,4;12,140998;673,5;0;;1,6;17,971998
2021. 1. 6. 14:00;85,79;16,583666;1003,56665;7,4999995;15,292667;11,599999;0;5,5166664;83,83857;4,133167;;1,6666666;19,166666;6;12,121165;956,6667;0;;1,1666666;17,932333
2021. 1. 6. 15:00;88,31;16,583664;1003,71674;6,65;3,5528336;11,561334;0;5,6;11,437019;4,1305003;;0;0,8333333;2,1666667;12,0219965;297,66666;0;;0;17,952166
2021. 1. 6. 16:00;92,345;16,623331;1003,66675;5,9666667;0;11,527;0;5,6;42,82524;4,1305003;;5;0;0,8333333;12,041829;0;0;;0;17,971998
2021. 1. 6. 17:00;94,14001;16,567799;1003,6167;5,5333333;0;11,499833;0;5,6;48,91508;4,131;;10;0;0,5;12,093397;0;0;;0;17,892664
2021. 1. 6. 18:00;93,33667;16,662996;1003,6667;5,4666667;0;11,479;0;5,6;76,904945;4,129167;;10;0;1;12,140998;650,5;0;;0;17,852997
2021. 1. 6. 19:00;93,03;16,623331;1003,7834;5,3666663;0;11,460334;0;5,6;84,997635;4,1306667;;10;0;1,3333334;12,101331;649,1667;0;;0;17,852997
2021. 1. 6. 20:00;94,09401;16,623331;1003,56006;4,7999997;0;11,461667;0;5,6;87,27284;4,1318336;;10;0;0,4;12,081497;0;0;;0;17,852997
2021. 1. 6. 21:00;94,32833;16,623331;1003,3667;4,55;0;11,437667;0;5,6;156,72638;4,129166;;10;0;2,3333333;12,041831;0;0;;0;17,852997
2021. 1. 6. 22:00;94,32166;16,563831;1003,1667;4,3333335;0;11,442;0;5,6;100,06408;4,1291666;;10;0;1,8333334;12,0219965;0;0;;0;17,81333
2021. 1. 6. 23:00;94,42167;16,543997;1003,06665;4,25;0;11,430667;0;5,6;103,81223;4,130833;;10;0;0,33333334;12,0219965;649,1667;0;;0;15,353997
2021. 1. 7. 0:00;94,713326;16,56383;1003,1834;4,0333333;0;11,423333;0;5,5166664;103,81223;4,13;;10;0;0;12,0219965;658,8333;0;;0;15,353997
2021. 1. 7. 1:00;95,331665;16,543997;1003,6333;3,5833333;0;11,402667;0;5,5;96,867714;4,1306667;;10;0;2;12,061664;649,1667;0;;0;15,353997
2021. 1. 7. 2:00;95,67667;16,520199;1003,83344;2,95;0;11,415668;0;5,5;82,69795;4,1295;;10;0;0;12,164797;0;0;;0;15,353997
2021. 1. 7. 3:00;96,06999;16,563831;1004;2,36;0;11,403501;0;5,433333;82,69795;4,129;;10;0;1,5;12,10133;0,16666667;0;;0;15,334164
2021. 1. 7. 4:00;96,165;16,524164;1004,14996;1,7333332;0;11,398999;0;5,4;82,932396;4,1288333;;10;0;1;12,061665;0;0;;0;15,234998
2021. 1. 7. 5:00;96,32499;16,543999;1004,8333;1,3666668;0,35216665;11,3845;0;5,4;82,874054;4,1276665;;10;0;1;12,140998;939,5;0;;0;15,234998
2021. 1. 7. 6:00;96,125;16,543997;1005,43335;1,4;13,428333;11,3795;0;5,3333335;78,170815;4,133667;;10;6,6666665;1;12,140998;2,1666667;0;;0;15,234998
2021. 1. 7. 7:00;94,388336;16,524164;1006,30005;1,8499999;16,772001;11,420833;0;5,2999997;55,12152;4,1293335;;10;62,5;4,1666665;12,101331;681,5;0;;0;15,234998
2021. 1. 7. 8:00;89,29667;16,543997;1006,64996;3,2666667;16,7955;11,506333;0;5,2999997;338,86673;4,1386666;;10;116,666664;3,8333333;11,982331;1042,8334;0;;0,33333334;15,234998
2021. 1. 7. 9:00;78,10166;16,524164;1007,01666;5,3333335;16,926668;12,3533325;0;5,233333;333,6789;4,2133336;;8,333333;280;8,6;11,922832;182,66667;0;;2;13,231832
2021. 1. 7. 10:00;72,36;16,424997;1007,04004;5,9800005;16,911001;12,324833;0;5,2000003;318,43784;4,2355;;0;292,5;11,166667;11,783998;868,1667;0;;3,3333333;13,164398
2021. 1. 7. 11:00;67,159996;16,44483;1006,8499;6,75;16,987333;12,548833;0;5,2000003;294,53772;4,2281666;;0;326,66666;9,5;11,764164;303;0;;3,1666667;15,234998
2021. 1. 7. 12:00;66,521675;16,38533;1006,9167;6,6000004;16,785833;12,023666;0;5,2;299,43417;4,2188334;;0;128,33333;7,8333335;11,664998;266,5;0;;1,8333334;15,135831
2021. 1. 7. 13:00;66,48167;16,38533;1007,1501;6,1666665;16,76;11,893666;0;5,2000003;302,87305;4,212167;;0;40;7,8333335;11,625331;107,833336;0;;1,6666666;15,115997
2021. 1. 7. 14:00;68,06833;16,32583;1007,43335;5,683334;15,9835005;11,838;0;5,2000003;321,46606;4,2096667;;0;22;5,1666665;11,585664;1326,5;0;;0,5;15,115997
2021. 1. 7. 15:00;75,361664;16,246498;1007,71674;3,9666665;4,126167;11,817333;0;5,1666665;319,06174;4,2045;;0;0,8333333;0;11,486499;1193,5;0;;0;12,735997
2021. 1. 7. 16:00;83,791664;16,206831;1007,93335;2,2666667;0;11,794833;0;5,1333337;319,0382;4,200333;;0;0;0;11,426998;941,5;0;;0;15,115997
2021. 1. 7. 17:00;87,998344;16,186998;1008,0999;1,65;0;11,780999;0;5,1;319,1787;4,2001667;;6,6666665;0;0;11,426998;0;0;;0;15,115997
2021. 1. 7. 18:00;89,482;16,186998;1008,25995;1,54;0;11,759999;0;5,1;319,1787;4,1973333;;10;0;0;11,426998;294;0;;0;12,735997
2021. 1. 7. 19:00;89,96667;16,186998;1008,25;1,3666667;0;11,749333;0;5,0600004;319,1787;4,1945;;10;0;0;11,426998;649,1667;0;;0;15,01683
2021. 1. 7. 20:00;88,135;16,206831;1007,9167;1,8833332;0;11,730167;0;5;319,1787;4,193833;;10;0;0,16666667;11,486499;0;0;;0;14,996997
2021. 1. 7. 21:00;86,215004;16,226664;1007,36664;2,05;0;11,728833;0;4,9333334;21,114393;4,191833;;1,6666666;0;0,33333334;11,426998;0;0;;0;14,996997
2021. 1. 7. 22:00;86,32666;16,206831;1007,43335;2,1666667;0;11,720333;0;4,9;52,20093;4,19;;0;0;2,4;11,446831;0;0;;0;14,996997
2021. 1. 7. 23:00;89,94666;16,226665;1007,43335;1,8666667;0;11,709834;0;4,9;85,16137;4,190333;;0;0;1,5;11,466664;301,66666;0;;0;14,996997
2021. 1. 8. 0:00;90,543335;16,206831;1006,94995;1,75;0;11,702334;0;4,866667;85,219986;4,187;;0;0;0,8333333;11,426998;0;0;;0;14,996997
2021. 1. 8. 1:00;91,056;16,206831;1006,5;1,28;0;11,690666;0;4,7999997;85,219986;4,1871667;;0;0;1;11,426998;290,66666;0;;0;14,996997
2021. 1. 8. 2:00;91,829994;16,186998;1006,31665;1,1833333;0;11,680833;0;4,8;212,90312;4,185;;0;0;2,5;11,426998;938,5;0;;0;17,257998
2021. 1. 8. 3:00;89,875;16,186998;1005,9333;1,2166667;0;11,682666;0;4,7999997;211,08174;4,1843333;;0;0;1,8333334;11,426998;9,333333;0;;0;17,257998
2021. 1. 8. 4:00;88,96832;16,186998;1005,7334;1,1999999;0;11,677501;0;4,733333;208,68018;4,1838336;;0;0;3,6;11,387332;299,33334;0;;0,4;17,257998
2021. 1. 8. 5:00;88,64834;16,167166;1005,39996;1,4000001;0,1505;11,663001;0;4,7000003;203,03297;4,1808333;;0;0;4,3333335;11,426998;649,1667;0;;0,8333333;14,877997
2021. 1. 8. 6:00;87,79499;16,107664;1005,4666;1,6999999;11,103499;11,6525;0;4,6;182,84348;4,1821666;;0;3,3333333;4,5;11,367497;0;0;;1;17,138998
2021. 1. 8. 7:00;86,86667;16,167164;1005,99994;1,9666666;16,685835;11,654334;0;4,6;222,81117;4,1820006;;0;26,666666;4;11,407165;6,3333335;0;;0,6666667;14,877997
2021. 1. 8. 8:00;84,604;16,206831;1006,2601;2,38;16,766;11,683999;0;4,6;213,13675;4,182833;;0;60,833332;2,3333333;11,506331;27,333334;0;;0;14,877997
2021. 1. 8. 9:00;83,65833;16,246498;1006,0833;2,4333334;16,778;11,723;0;4,6;135,167;4,181667;;0;84,166664;5,8333335;11,565831;40,666668;0;;0,6666667;14,877997
2021. 1. 8. 10:00;82,085;16,32583;1005,5166;3,05;16,787668;11,795334;0;4,6;198,43916;4,178;;0;108,333336;4,4;11,506331;57,833332;0;;0,4;14,877997
2021. 1. 8. 11:00;80,130005;16,258396;1005,2334;3,216667;16,77;11,7915;0;4,6;216,4578;4,177833;;0;83,333336;5,5;11,474598;42,333332;0;;1,3333334;17,138998
2021. 1. 8. 12:00;81,00667;16,206831;1005,5334;2,966667;16,766;11,763833;0;4,6;253,43542;4,1788335;;0;65,833336;5,6666665;11,486499;25,666666;0;;1,8333334;17,138998
2021. 1. 8. 13:00;83,46;16,206831;1005,51666;2,7166665;16,772001;11,741668;0;4,6;252,94745;4,1775002;;0;57,5;7,1666665;11,506331;667,6667;0;;2,3333333;17,039831
2021. 1. 8. 14:00;83,62667;16,206831;1005,50006;2,6166668;16,468668;11,685333;0;4,6;249,88918;4,1733336;;0;24,166666;6,1666665;11,446831;653,8333;0;;1,8333334;17,019997
2021. 1. 8. 15:00;86,034;16,107664;1006;2,22;4,460667;11,659665;0;4,6;270,71332;4,1755004;;0;0,8333333;5,6666665;11,288165;0;0;;1,6666666;14,83833
2021. 1. 8. 16:00;88,01666;16,008497;1006,69995;1,2833333;0,031166667;11,646167;0;4,6;276,44995;4,174667;;0;0;6,2;11,188998;0;0;;2,2;14,758998
2021. 1. 8. 17:00;88,92501;16,008497;1007,61664;0,56666666;0;11,634667;0;4,6;272,0404;4,1733336;;0;0;5,6666665;11,169166;0;0;;1,8333334;14,758998
2021. 1. 8. 18:00;90,80833;15,96883;1008,1667;0,16666669;0;11,626667;0;4,5333333;273,7819;4,172833;;0;0;5,3333335;11,208832;0;0;;1,8333334;14,758998
2021. 1. 8. 19:00;91,71667;15,9489975;1008,4666;-0,033333335;0;11,612834;0;4,5;274,72598;4,1721663;;0;0;5;11,117599;650,3333;0;;1,5;14,758998
2021. 1. 8. 20:00;92,02833;15,929164;1008,71674;-0,14999999;0;11,610833;0;4,433333;281,93506;4,1725;;0;0;5,6666665;11,248498;287,5;0;;2;14,758998
2021. 1. 8. 21:00;92,583336;15,9489975;1009,0334;-0,28333333;0;11,598999;0;4,4;275,19073;4,1708336;;0;0;5,8333335;11,208832;0;0;;1,8333334;14,758998
2021. 1. 8. 22:00;92,468;15,9489975;1009,45996;-0,43999997;0;11,592999;0;4,4;257,25137;4,1708336;;0;0;6,4;11,228665;0;0;;2,4;14,758998
2021. 1. 8. 23:00;92,16333;15,849831;1009,64996;-0,6166667;0;11,5755005;0;4,3333335;276,72348;4,168667;;3,3333333;0;4,8333335;11,426998;649,1667;0;;1,5;14,758998
2021. 1. 9. 0:00;91,76333;15,829997;1009,85004;-0,8666666;0;11,578168;0;4,3;279,35486;4,169833;;10;0;2,5;11,347664;0;0;;0,16666667;14,758998
2021. 1. 9. 1:00;92,03666;15,849831;1010,26666;-1,1666666;0;11,562667;0;4,2999997;279,06183;4,1675;;10;0;2,3333333;11,387332;0;0;;0;14,6399975
2021. 1. 9. 2:00;93,025;15,829997;1010,39996;-1,9333333;0;11,56;0;4,2333336;279,06183;4,1688337;;5;0;0;11,307998;1298,3334;0;;0;14,639998
2021. 1. 9. 3:00;93,725;15,829997;1010,61664;-1,9333334;0;11,545001;0;2,1;276,17593;4,1670003;;0;0;3,6;11,3555975;932,3333;0;;0,4;14,639998
2021. 1. 9. 4:00;93,514;15,770496;1010,9;-2,04;0;11,543334;0;1,9666666;291,08484;4,167166;;6,6666665;0;1,1666666;11,367497;0;0;;0;14,639998
2021. 1. 9. 5:00;94,284996;15,79033;1011,2834;-2,0166667;0,40866664;11,531667;0;1,9;291,02643;4,166167;;10;0;0,5;11,387332;649,1667;0;;0;14,639998
2021. 1. 9. 6:00;93,775;15,829997;1011,98334;-1,5666666;13,7765;11,525001;0;1,9;291,02643;4,166;;10;5,8333335;1,3333334;11,426998;0,33333334;0;;0,16666667;14,639998
2021. 1. 9. 7:00;92,76;15,909331;1012,68335;-0,6;16,778;11,579501;0;1,9833332;291,02643;4,1675;;0;45,833332;0;11,307999;860,8333;0;;0;14,639998
2021. 1. 9. 8:00;84,685;15,929165;1012,89996;1,65;16,811167;11,706668;0;2,1333334;290,73282;4,192;;5;152,5;0;11,228665;108,666664;0;;0;14,639998
2021. 1. 9. 9:00;76,10333;15,988663;1012,8;3,8166666;16,942333;12,576668;0;2,3499997;285,407;4,2326665;;5;298,33334;2,6;11,169164;224,33333;0;;0;14,620166
2021. 1. 9. 10:00;72,88166;16,044197;1012,14996;4,9;16,965834;12,637333;0;2,6799998;272,32126;4,214;;0;331,66666;4,3333335;11,260398;902,1667;0;;0,6666667;14,54083
2021. 1. 9. 11:00;67,93;16,107664;1011,77997;5,84;16,9285;12,609666;0;3,0833333;288,21472;4,2106667;;0;300;5;11,347665;308,16666;0;;1;14,520997
2021. 1. 9. 12:00;66,18;16,048164;1011,81665;4,85;16,769999;12,176999;0;3,3;260,2944;4,2048335;;0;115;6,1666665;11,268331;186;0;;2,3333333;14,520997
2021. 1. 9. 13:00;66,651665;15,929165;1012,0334;4,233333;16,772001;12,052667;0;3,2;256,844;4,202;;0;51,666668;5,1666665;11,050166;104;0;;1,3333334;14,520998
2021. 1. 9. 14:00;71,92333;15,909331;1012,4001;3,6166668;16,257334;11,974999;0;3,0999997;285,80664;4,1971664;;0;19,166666;0,16666667;10,97083;1299,3334;0;;0;14,520997
2021. 1. 9. 15:00;80,805;15,829997;1012,81665;2,2666667;4,1945;11,950667;0;3,8999999;314,1894;4,1975;;0;0,8333333;2;10,931164;9,666667;0;;0;14,520997
2021. 1. 9. 16:00;91,90333;15,829997;1013,14996;0,6666667;0;11,918999;0;3,8999999;107,50113;4,1946664;;8,333333;0;1,1666666;11,089831;0;0;;0;14,520997
2021. 1. 9. 17:00;93,94833;15,829997;1013,55005;-0,23333333;0;11,901833;0;3,8833332;177,9115;4,194;;3,3333333;0;1,3333334;11,169164;0;0;;0;14,520997
2021. 1. 9. 18:00;95,088;15,849831;1013,75995;-0,98;0;11,883834;0;3,8;243,62378;4,192333;;0;0;0,8333333;11,228665;0;0;;0;14,520997
2021. 1. 9. 19:00;95,61666;15,829997;1013,85004;-1,5500001;0;11,876666;0;2,3200002;241,349;4,1903334;;1,6666666;0;0,33333334;11,284198;0;0;;0;14,520997
2021. 1. 9. 20:00;95,899994;15,829997;1014,10004;-2,1333332;0;11,8615;0;2,1333334;241,40799;4,188167;;1,6666666;0;1;11,347665;294;0;;0;14,520997
2021. 1. 9. 21:00;96,14333;15,829997;1014;-1,9833332;0;11,847667;0;2,0166667;241,40799;4,1889997;;0;0;0;11,347665;649,1667;0;;0;14,520997
2021. 1. 9. 22:00;95,88166;15,829997;1013,86664;-1,6333333;0;11,8405;0;1,9166666;241,40799;4,1855;;0;0;0;11,327831;0;0;;0;14,520997
2021. 1. 9. 23:00;94,85834;15,829997;1013,8499;-1,5500001;0;11,825999;0;1,8833332;244,0853;4,184667;;0;0;0,5;11,307998;0;0;;0;16,543997
2021. 1. 10. 0:00;93,888;15,829997;1014,04004;-1,46;0;11,826665;0;1,8000001;266,39316;4,184;;0;0;2,3333333;11,307998;0,5;0;;0,16666667;16,543997
2021. 1. 10. 1:00;94,04;15,770496;1014,23334;-1,6;0;11,82;0;1,8000001;263,22632;4,184;;0;0;3,1666667;11,307998;1185,6666;0;;0,16666667;16,543997
2021. 1. 10. 2:00;95,00167;15,758596;1014,2666;-2,1333332;0;11,8055;0;1,72;233,90723;4,1809998;;0;0;4;11,307998;0;0;;0,8;16,543997
2021. 1. 10. 3:00;95,93833;15,730831;1014,51666;-2,3833334;0;11,806834;0;1,6;237,2314;4,1819997;;0;0;5,3333335;11,307998;0;0;;1,3333334;16,484495
2021. 1. 10. 4:00;96,41333;15,810163;1014,48334;-2,2500002;0;11,792666;0;1,6;236,18326;4,1796665;;0;0;4,5;11,307998;649,1667;0;;0,6666667;16,424997
2021. 1. 10. 5:00;96,63166;15,810163;1014,7;-2,1166668;0,266;11,792168;0;1,6;256,7069;4,1798334;;0;0;4,8333335;11,307998;286,5;0;;1;16,424997
2021. 1. 10. 6:00;96,771996;15,810164;1015;-2,04;10,502999;11,786334;0;1,5;233,83429;4,1784997;;0;1,6666666;4,8333335;11,307998;0;0;;0,5;16,424997
2021. 1. 10. 7:00;96,85333;15,810164;1015,39996;-1,8166666;16,165499;11,778501;0;1,5;248,0292;4,1800003;;0;17,5;5,6666665;11,307998;1300,5;0;;1,5;16,424997
2021. 1. 10. 8:00;96,880005;15,810163;1015,23334;-1,4833332;16,787498;11,7985;0;1,5833334;245,7673;4,1788335;;0;46,666668;7,2;11,307998;326;0;;2,4;16,424997
2021. 1. 10. 9:00;96,23166;15,806196;1015,4333;-1,1666666;16,78;11,797999;0;1,6;260,42697;4,177667;;0;47,5;5,8333335;11,236598;306,66666;0;;1,8333334;16,424997
2021. 1. 10. 10:00;95,380005;15,79033;1014,7834;-1,4166666;16,785666;11,806834;0;1,6;252,38498;4,176167;;0;52,5;8,166667;11,268331;22,5;0;;2,5;16,424997
2021. 1. 10. 11:00;94,85667;15,710998;1014,1167;-1,4499999;16,783667;11,7935;0;1,6;245,95816;4,176167;;0;47,5;8,833333;11,268331;19,5;0;;3;16,424997
2021. 1. 10. 12:00;93,785;15,710998;1013,9167;-1,5666666;16,767832;11,776668;0;1,6;237,00381;4,1753335;;0;35;8;11,248498;657,1667;0;;2,8333333;16,325832
2021. 1. 10. 13:00;93,396;15,67133;1013,63995;-1,6;16,686;11,759334;0;1,4833332;241,98425;4,1738334;;0;25;8;11,307998;1300,1666;0;;2,8;16,305998
2021. 1. 10. 14:00;92,55001;15,591996;1013,2166;-1,6;14,760666;11,754001;0;1,4;236,02905;4,1748333;;0;12,5;9,5;11,208832;0,33333334;0;;3,8333333;16,305998
2021. 1. 10. 15:00;91,68167;15,572164;1013,1501;-1,5333333;2,9423332;11,742333;0;1,3833333;235,98636;4,1716666;;0;0;8;11,188998;0;0;;2,3333333;16,305998
2021. 1. 10. 16:00;91,80667;15,568197;1012,6667;-1,6;0;11,742833;0;1,3;250,94553;4,1748333;;0;0;8,666667;11,188998;285,33334;0;;3,3333333;16,305998
2021. 1. 10. 17:00;92,68;15,572163;1013,01666;-1,6;0;11,730834;0;1,3000001;263,61298;4,173333;;0;0;7,3333335;11,208832;658;0;;1,6666666;16,305998
2021. 1. 10. 18:00;94,246666;15,849831;1012,4001;-1,7333332;0;11,734;0;1,3000001;245,62112;4,1735;;0;0;5,8333335;11,466664;0;0;;1,6666666;16,305998
2021. 1. 10. 19:00;94,136;15,869663;1012,22003;-1,52;0;11,721833;0;1,3000001;245,26318;4,171334;;0;0;5,4;11,526164;1298,3334;0;;1,4;16,26633
2021. 1. 10. 20:00;93,17333;15,9489975;1011,80005;-1,2166667;0;11,717;0;1,3000001;249,97379;4,1715;;0;0;6,1666665;11,466664;649,3333;0;;2;16,305998
2021. 1. 10. 21:00;92,27667;15,96883;1011,39996;-1,05;0;11,707334;0;1,3000001;229,386;4,17;;0;0;8,333333;11,426998;286,33334;0;;3;16,2822
2021. 1. 10. 22:00;91,84499;15,9489975;1011,1001;-0,8833334;0;11,707833;0;1,3000001;247,48846;4,1705003;;0;0;6,6666665;11,387332;0;0;;2,3333333;16,286165
2021. 1. 10. 23:00;91,496666;15,829997;1010,48334;-0,7;0;11,698499;0;1,3;244,46252;4,1675;;0;0;6,8333335;11,331799;0;0;;2;14,282997
2021. 1. 11. 0:00;89,92999;15,770497;1010,45;-0,59999996;0;11,692;0;1,3000001;248,01544;4,169833;;0;0;6,4;11,307998;649,1667;0;;2,6;14,263164
2021. 1. 11. 1:00;88,647995;15,750664;1010,22003;-0,53999996;0;11,688667;0;1,3166667;243,84048;4,1685;;0;0;6,1666665;11,307998;0;0;;2,1666667;14,282997
2021. 1. 11. 2:00;87,395;15,691165;1010;-0,4333333;0;11,681;0;1,3000001;242,8744;4,167667;;0;0;6,5;11,307998;649,1667;0;;1,3333334;14,282997
2021. 1. 11. 3:00;87,04834;15,67133;1010,05;-0,45000002;0;11,683499;0;2,8999999;265,3423;4,166333;;0;0;6,3333335;11,307998;649,1667;0;;2,1666667;16,186998
2021. 1. 11. 4:00;90,70166;15,909329;1010,2834;-0,90000004;0;11,653333;0;2,9;263,52283;4,163667;;0;0;8,666667;11,545998;289,16666;0;;3;16,186998
2021. 1. 11. 5:00;93,58001;16,067995;1010,51666;-1,25;0,15633334;11,666833;0;2,8999999;258,41437;4,166333;;0;0;5,8333335;11,843498;1298,3334;0;;2,1666667;16,186998
2021. 1. 11. 6:00;92,99334;16,067997;1010,75;-1,2833333;10,107667;11,653167;0;2,8999999;260,5906;4,1655;;0;4,1666665;5,4;11,783998;572;0;;2;16,186998
2021. 1. 11. 7:00;92,32001;16,127497;1011,3333;-0,9333334;15,036334;11,648999;0;1,3000001;257,40536;4,1681666;;3,3333333;29,166666;6,5;11,863331;9,833333;0;;2;16,186998
2021. 1. 11. 8:00;90,7;16,167166;1011,92004;-0,56;16,249666;11,639;0;1,3333334;244,89465;4,1678333;;10;45,833332;6,3333335;11,9228325;958;0;;1,5;16,186998
2021. 1. 11. 9:00;88,59667;16,2465;1012,16675;-0,25;16,695665;11,639167;0,036166664;1,4;241,25943;4,1668334;;10;52,5;6;12,061665;23,333334;0;;1,5;16,186998
2021. 1. 11. 10:00;87,045006;16,583666;1011,81665;0,16666667;16,7855;11,6945;0;1,5166665;252,99606;4,165;;10;111,666664;5,3333335;12,716164;661,6667;0;;1;14,2631645
2021. 1. 11. 11:00;86,1;16,781998;1011,30005;0,5833333;16,785833;11,779834;0;2,8;249,6134;4,165833;;10;95,833336;5,6666665;13,013664;49,333332;0;;1,6666666;16,186998
2021. 1. 11. 12:00;85,918335;17,198498;1011,55;0,56666666;16,77;11,708;0;1,8000001;272,22034;4,1636667;;10;43,333332;5,6;13,271497;636,8333;0;;1,8;16,206831
2021. 1. 11. 13:00;87,100006;16,900997;1011,5833;0,56666666;16,725166;11,667999;0;1,8000001;269,0913;4,164167;;10;32;6,1666665;13,092998;7,6666665;0;;2;16,206831
2021. 1. 11. 14:00;91,47;17,091396;1011,9167;0,15;13,588501;11,6255;0;1,72;276,95016;4,1655;;10;12,5;4,8333335;13,378598;649,1667;0;;1,1666666;16,305998
2021. 1. 11. 15:00;93,666;17,357162;1012,13995;-0,120000005;2,1521666;11,63;0;1,6166668;277,9472;4,164;;10;0;3,5;13,4698305;290;0;;0,5;14,401998
2021. 1. 11. 16:00;95,003334;17,138998;1012,23334;-0,36666667;0;11,618667;0;1,6;285,8677;4,1643333;;10;0;3,8333333;12,914498;649,1667;0;;0,8333333;14,282997
2021. 1. 11. 17:00;95,49833;17,000162;1012,39996;-0,5;0;11,606999;0;1,5166668;285,92905;4,164167;;10;0;2,8333333;12,577331;8,833333;0;;0;14,282997
2021. 1. 11. 18:00;95,64001;16,920832;1012,5334;-0,55;0;11,598999;0;1,5500001;278,00565;4,164167;;12;0;2;12,418664;649,1667;0;;0;14,342498
2021. 1. 11. 19:00;95,59167;16,781998;1012,7334;-0,51666665;0;11,5925;0;2,8999999;276,53964;4,1611667;;10;0;1,5;12,378998;290,83334;0;;0;16,305998
2021. 1. 11. 20:00;95,42166;16,900997;1012,63336;-0,46666667;0;11,588334;0;2,8999999;276,59842;4,162167;;10;0;1,5;12,279831;0;0;;0;16,305998
2021. 1. 11. 21:00;95,27;16,920832;1012,5;-0,45999998;0;11,574666;0;2,8999999;276,59842;4,161;;10;0;0;12,22033;0;0;;0;16,305998
2021. 1. 11. 22:00;95,363335;16,877197;1012,2334;-0,55;0;11,578834;0;2,8999999;279,04642;4,161166;;10;0;0,6666667;12,212398;649,1667;0;;0;16,305998
2021. 1. 11. 23:00;95,60667;16,801832;1011,94995;-0,65000004;0;11,560168;0;1,6;275,12057;4,162;;10;0;3,2;12,140998;0;0;;0;13,707829
2021. 1. 12. 0:00;95,74167;16,781998;1011,56665;-0,6333334;0;11,562;0;1,6;268,21072;4,1596665;;10;0;0;11,98233;0;0;;0;13,6086645
2021. 1. 12. 1:00;95,738335;16,781998;1011,2166;-0,48333335;0;11,552834;0;1,6;267,4489;4,1608334;;10;0;0;12,101331;298,5;0;;0;13,668164
2021. 1. 12. 2:00;95,40167;16,702665;1010,85004;-0,54999995;0;11,548833;0;1,6;269,1496;4,1596665;;10;0;3,1666667;12,002164;649,1667;0;;0,33333334;13,628498
2021. 1. 12. 3:00;95,17167;16,643164;1010,31665;-0,6166666;0;11,529667;0;2,8500001;269,32562;4,1561666;;10;0;0,5;11,962498;1298,3334;0;;0;16,365498
2021. 1. 12. 4:00;94,724;16,662996;1010,02;-0,42;0;11,540334;0;2,8500001;272,96204;4,1585;;10;0;0,33333334;11,942665;530,8333;0;;0;16,424997
2021. 1. 12. 5:00;94,791664;16,734396;1009,81665;-0,5;0,05666667;11,5321665;0;2,8166666;276,59842;4,1580005;;10;0;1,4;11,974398;574,1667;0;;0;16,424997
2021. 1. 12. 6:00;95,07;16,74233;1009,5833;-0,53333336;6,585667;11,527667;0;2,8;264,99283;4,1601667;;10;0;1,6666666;12,081497;0,33333334;0;;0;16,405163
